num_exp,problem,algo,fit
[7],F1,DE,30233646.94328658
[7],F1,JAYA,7705145939.535525
[7],F1,ABC,4427184749.002472
[7],F1,CS,2855.7099639621533
[7],F1,FF,128740786125.02438
[7],F1,GWO,84782267938.07523
[7],F1,SCA,1976634278.9699063
[7],F1,TLBO,231.13849099926688
[7],F1,WO,5590.37653296498
[8],F1,PSO,35631316848.37306
[8],F1,BB,4468441465.999134
[8],F1,FIPS,39470441196.44024
[8],F1,DE,140.57010779629147
[8],F1,JAYA,9947407486.01427
[8],F1,ABC,4123842518.9976697
[8],F1,CS,30709112.904272463
[8],F1,FF,142852750971.36075
[8],F1,GWO,84761924207.16344
[8],F1,SCA,4771557932.5102005
[8],F1,TLBO,20942.547358465647
[8],F1,WO,6448.865968092939
[9],F1,PSO,44177197176.17239
[9],F1,BB,1268645573.4501956
[9],F1,FIPS,37373723773.85795
[9],F1,DE,376.5277337062837
[9],F1,JAYA,7314776926.637391
[9],F1,ABC,4456624988.588615
[9],F1,CS,4343068299.303719
[9],F1,FF,107955950333.89555
[9],F1,GWO,84747136137.41838
[9],F1,SCA,2545511155.5643
[9],F1,TLBO,1278.726594313209
[9],F1,WO,10271045.786781428
[10],F1,PSO,30003728482.065563
[10],F1,BB,20941.767100916153
[10],F1,FIPS,47925356061.36127
[10],F1,DE,1592.72940965911
[10],F1,JAYA,9719407271.737602
[10],F1,ABC,3460860142.235775
[10],F1,CS,28994931.343585525
[10],F1,FF,155141117595.7916
[10],F1,GWO,84659096163.31738
[10],F1,SCA,4666736648.328938
[10],F1,TLBO,1456.3222289827654
[10],F1,WO,38072.984784650274
[11],F1,PSO,5574614202.532504
[11],F1,BB,3793231871.7805705
[11],F1,FIPS,48227794717.19951
[11],F1,DE,414.2048426635814
[11],F1,JAYA,9316480995.91655
[11],F1,ABC,4977346905.4455185
[11],F1,CS,1473931794.706864
[11],F1,FF,92877457175.38252
[11],F1,GWO,84616631934.55608
[11],F1,SCA,1094207740.6691167
[11],F1,TLBO,196.4875553309751
[11],F1,WO,1723.8329798937662
[12],F1,PSO,1061458644.6878692
[12],F1,BB,1184054723.6526442
[12],F1,FIPS,68962879476.6001
[12],F1,DE,54191381504.8163
[12],F1,JAYA,9063252042.936932
[12],F1,ABC,5127250730.925522
[12],F1,CS,663441913.3589461
[12],F1,FF,91988839366.16234
[12],F1,GWO,84769446197.5302
[12],F1,SCA,6787172783.174868
[12],F1,TLBO,2985.794115628911
[12],F1,WO,20941.767101010144
[13],F1,PSO,10150984546.81623
[13],F1,BB,1026818487.7740939
[13],F1,FIPS,40228496269.57851
[13],F1,DE,8115282835.691525
[13],F1,JAYA,9059826948.817268
[13],F1,ABC,4940228119.49949
[13],F1,CS,951989453.0267893
[13],F1,FF,63079165222.22904
[13],F1,GWO,81761913594.30023
[13],F1,SCA,5776742226.228518
[13],F1,TLBO,6260.663528372903
[13],F1,WO,499534.8740313522
[14],F1,PSO,18858440326.094795
[14],F1,BB,4503154189.28561
[14],F1,FIPS,4524675429.080632
[14],F1,DE,3424.6377777544744
[14],F1,JAYA,8548424539.22033
[14],F1,ABC,4376363847.441856
[14],F1,CS,3151207.958233602
[14],F1,FF,122695429449.5059
[14],F1,GWO,84619231264.55502
[14],F1,SCA,6468996196.816551
[14],F1,TLBO,186.7198391163423
[14],F1,WO,9505.17703835603
[15],F1,PSO,35389182765.301025
[15],F1,BB,1836278443.027733
[15],F1,FIPS,71859763980.89201
[15],F1,DE,8223777.704076997
[15],F1,JAYA,9464195890.940298
[15],F1,ABC,4788682387.693289
[15],F1,CS,175965336.43212458
[15],F1,FF,141659898914.13052
[15],F1,GWO,84643756543.72224
[15],F1,SCA,1936020155.6613529
[15],F1,TLBO,280.25724718638946
[15],F1,WO,3026.3885675843458
[16],F1,PSO,42686098547.23446
[16],F1,BB,5590.376532964879
[16],F1,FIPS,52369876575.8574
[16],F1,DE,2173.1510559513936
[16],F1,JAYA,9085747598.076292
[16],F1,ABC,4833593046.126651
[16],F1,CS,36659717.40997252
[16],F1,FF,105432004005.06734
[16],F1,GWO,83920766975.99463
[16],F1,SCA,4559428376.472524
[16],F1,TLBO,176.51951106804182
[16],F1,WO,4669.950530481824
[17],F1,PSO,17777088690.161964
[17],F1,BB,1223.978306800656
[17],F1,FIPS,27382349311.892796
[17],F1,DE,32123.933077970876
[17],F1,JAYA,6569577063.602354
[17],F1,ABC,4399615079.423176
[17],F1,CS,80885556.42143817
[17],F1,FF,101249242300.3011
[17],F1,GWO,84230807248.55429
[17],F1,SCA,5243987219.147986
[17],F1,TLBO,5203.550692911074
[17],F1,WO,1621258.5000814358
[18],F1,PSO,41765361520.354744
[18],F1,BB,10183584429.24242
[18],F1,FIPS,45499738616.71429
[18],F1,DE,297.27488003759527
[18],F1,JAYA,8967120365.872929
[18],F1,ABC,5407296351.556674
[18],F1,CS,116953324.870755
[18],F1,FF,146112320802.6456
[18],F1,GWO,83291442195.05563
[18],F1,SCA,3767606871.7580767
[18],F1,TLBO,1259.543304925464
[18],F1,WO,12263.224081160984
[19],F1,PSO,34593592566.18255
[19],F1,BB,3872205103.1058598
[19],F1,FIPS,38442100222.76528
[19],F1,DE,100.29931486824408
[19],F1,JAYA,8528392775.512066
[19],F1,ABC,4387553958.674976
[19],F1,CS,2333441810.2448554
[19],F1,FF,105763194856.15652
[19],F1,GWO,84769779549.38225
[19],F1,SCA,3041060648.45582
[19],F1,TLBO,1695.4335340947641
[19],F1,WO,6501.289366871456
[20],F1,PSO,116589149813.301
[20],F1,BB,11115.710310374057
[20],F1,FIPS,60011760897.8082
[20],F1,DE,41617.195222252325
[20],F1,JAYA,11466540278.467375
[20],F1,ABC,2682974597.221935
[20],F1,CS,102911925.27091618
[20],F1,FF,138275228808.7049
[20],F1,GWO,84325850510.44756
[20],F1,SCA,2795666663.714684
[20],F1,TLBO,1040.7225797315336
[20],F1,WO,6753164.881350998
[21],F1,PSO,7998092420.8899975
[21],F1,BB,2257.860176659954
[21],F1,FIPS,70068931386.97021
[21],F1,DE,133190157.70395306
[21],F1,JAYA,9037038005.597534
[21],F1,ABC,5014372721.626366
[21],F1,CS,4413795243.633726
[21],F1,FF,120819947961.40802
[21],F1,GWO,84717927108.65851
[21],F1,SCA,3384338804.7852106
[21],F1,TLBO,822.5831651822554
[21],F1,WO,132.64788855384396
[22],F1,PSO,4173270033.306606
[22],F1,BB,12452.921077012952
[22],F1,FIPS,9864854647.719086
[22],F1,DE,6063.658258158148
[22],F1,JAYA,7692802652.54041
[22],F1,ABC,3377162846.3922825
[22],F1,CS,3440433.486572294
[22],F1,FF,102454120075.03955
[22],F1,GWO,82846052837.73267
[22],F1,SCA,1694650662.180459
[22],F1,TLBO,2018.5058884154607
[22],F1,WO,9820.1807934475
[23],F1,PSO,103637500.37966973
[23],F1,BB,20410.45654869748
[23],F1,FIPS,18295139843.5965
[23],F1,DE,278693213.7707701
[23],F1,JAYA,8617970443.36035
[23],F1,ABC,5697591805.027428
[23],F1,CS,6694440813.498749
[23],F1,FF,128146979810.59859
[23],F1,GWO,84139257126.47253
[23],F1,SCA,5733993848.536247
[23],F1,TLBO,310.2878868884042
[23],F1,WO,6108592.11533119
[24],F1,PSO,80927571701.22195
[24],F1,BB,6347052351.928199
[24],F1,FIPS,63039892810.16655
[24],F1,DE,1360.234375882961
[24],F1,JAYA,6781927165.16269
[24],F1,ABC,3791878268.549247
[24],F1,CS,4423460175.675695
[24],F1,FF,127686324214.38268
[24],F1,GWO,84786969780.28741
[24],F1,SCA,2243258394.603316
[24],F1,TLBO,313.83525379002276
[24],F1,WO,6522602.343572331
[25],F1,PSO,91553686701.31696
[25],F1,BB,2028129444.6896598
[25],F1,FIPS,69861380951.25218
[25],F1,DE,727.4981608772086
[25],F1,JAYA,6719587749.682142
[25],F1,ABC,3108977179.1501584
[25],F1,CS,280757617.2009239
[25],F1,FF,105116912066.769
[25],F1,GWO,83967763629.05293
[25],F1,SCA,1171748959.2711365
[25],F1,TLBO,125.63041084055979
[25],F1,WO,2411.1576785733664
[26],F1,PSO,30624116781.466312
[26],F1,BB,1375898942.0617025
[26],F1,FIPS,12180159039.262491
[26],F1,DE,8854251.850153388
[26],F1,JAYA,6500630518.135607
[26],F1,ABC,4144385757.79457
[26],F1,CS,1534086.1413601912
[26],F1,FF,99635137103.74886
[26],F1,GWO,84771155041.05312
[26],F1,SCA,3742779991.848996
[26],F1,TLBO,1481.4977221227757
[26],F1,WO,22406.048990320753
[27],F1,PSO,73918069145.83905
[27],F1,BB,11819733369.893755
[27],F1,FIPS,57270124616.08977
[27],F1,DE,112682925.3304963
[27],F1,JAYA,11790481302.702509
[27],F1,ABC,3236519606.059366
[27],F1,CS,925449809.8592871
[27],F1,FF,124513644343.8154
[27],F1,GWO,83991260713.35173
[27],F1,SCA,5386956445.102701
[27],F1,TLBO,1554.095138837539
[27],F1,WO,35982.98631358019
[28],F1,PSO,29905981412.287876
[28],F1,BB,5590.3765329648795
[28],F1,FIPS,68290798008.33259
[28],F1,DE,304084.3332120449
[28],F1,JAYA,8294334700.552045
[28],F1,ABC,3387607369.040391
[28],F1,CS,3860539537.7574167
[28],F1,FF,133791004781.4141
[28],F1,GWO,84783573185.23492
[28],F1,SCA,5051538462.424557
[28],F1,TLBO,3260.845907714957
[28],F1,WO,1814248.34159458
[29],F1,PSO,102321059237.58861
[29],F1,BB,20646.99210640261
[29],F1,FIPS,70611848894.68985
[29],F1,DE,150389311.3485606
[29],F1,JAYA,9745040102.531475
[29],F1,ABC,5128853642.850333
[29],F1,CS,15208086.340996224
[29],F1,FF,95267658388.743
[29],F1,GWO,83639474873.00377
[29],F1,SCA,3324827143.0568833
[29],F1,TLBO,8065.342488837224
[29],F1,WO,20948.618684306963
[30],F1,PSO,59642640934.36203
[30],F1,BB,2505109346.6581745
[30],F1,FIPS,68383823199.754585
[30],F1,DE,216423.0269018311
[30],F1,JAYA,10280848861.25455
[30],F1,ABC,4735743192.754094
[30],F1,CS,2285093.489908648
[30],F1,FF,109370614073.79602
[30],F1,GWO,84749785401.33978
[30],F1,SCA,2681270664.1475124
[30],F1,TLBO,3494.5140455968767
[30],F1,WO,21103.013957157138
