num_exp,problem,algo,fit
[2],Rastrigin,SCA,0.0
[2],Rastrigin,TLBO,7.95973571469375
[2],Rastrigin,WO,12.93447198309093
[2],Schwefel,PSO,2469.0512713591816
[2],Schwefel,BB,4168.097986014805
[2],Schwefel,FIPS,8484.831727776189
[2],Schwefel,DE,6010.398447105615
[2],Schwefel,JAYA,7787.770293796322
[2],Schwefel,ABC,1891.7667665105982
[2],Schwefel,CS,4043.1859016476155
[2],Schwefel,FF,10189.467757592558
[2],Schwefel,GWO,8832.913259646613
[2],Schwefel,SCA,7386.033533048425
[2],Schwefel,TLBO,3750.845687601577
[2],Schwefel,WO,3516.9679975744275
[2],Rosenbrock,PSO,77.14390497453505
[2],Rosenbrock,BB,24.90003206300916
[2],Rosenbrock,FIPS,28.831850110284126
[2],Rosenbrock,DE,25.75851723443857
[2],Rosenbrock,JAYA,23.923808438422917
[2],Rosenbrock,ABC,27.372417847695605
[2],Rosenbrock,CS,57.23133278439637
[2],Rosenbrock,FF,28.90965190478731
[2],Rosenbrock,GWO,28.796153141053743
[2],Rosenbrock,SCA,26.80202380258498
[2],Rosenbrock,TLBO,21.907793721783953
[2],Rosenbrock,WO,23.64908054614177
[2],Michalewicz,PSO,-23.942359564911474
[2],Michalewicz,BB,-21.526829900226485
[2],Michalewicz,FIPS,-11.432975736501756
[2],Michalewicz,DE,-14.455439764281431
[2],Michalewicz,JAYA,-9.670584214109729
[2],Michalewicz,ABC,-15.074769708889107
[2],Michalewicz,CS,-18.827099523222003
[2],Michalewicz,FF,-5.8769901708236905
[2],Michalewicz,GWO,-10.032214550990751
[2],Michalewicz,SCA,-11.07439816263918
[2],Michalewicz,TLBO,-26.926421092283974
[2],Michalewicz,WO,-21.488925807039365
[3],Sphere,PSO,1.1795115186115328e-17
[3],Sphere,BB,2.3674779016427268e-18
[3],Sphere,FIPS,1.6086043523053805e-84
[3],Sphere,DE,3.874070737480601e-14
[3],Sphere,JAYA,1.3631914953603525e-07
[3],Sphere,ABC,3.2911298392014405e-20
[3],Sphere,CS,0.005244204140210427
[3],Sphere,FF,2.604216340787583e-26
[3],Sphere,GWO,0.0
[3],Sphere,SCA,2.714550688303358e-49
[3],Sphere,TLBO,9.467339979800677e-184
[3],Sphere,WO,1.073636905359446e-58
[3],Ackley,PSO,2.3161618137940008
[3],Ackley,BB,2.0197916672515248e-08
[3],Ackley,FIPS,4.440892098500626e-16
[3],Ackley,DE,1.1275063660498574e-06
[3],Ackley,JAYA,0.008011493471599795
[3],Ackley,ABC,1.156260553969446e-08
[3],Ackley,CS,4.2037699132771955
[3],Ackley,FF,1.283417816466681e-13
[3],Ackley,GWO,4.440892098500626e-16
[3],Ackley,SCA,3.9968028886505635e-15
[3],Ackley,TLBO,7.549516567451064e-15
[3],Ackley,WO,7.549516567451064e-15
[3],Griewank,PSO,0.012320988875174632
[3],Griewank,BB,0.014779776754830887
[3],Griewank,FIPS,0.0
[3],Griewank,DE,8.178592828533837e-07
[3],Griewank,JAYA,0.013122984115370384
[3],Griewank,ABC,5.941025449374138e-12
[3],Griewank,CS,0.9699990549257079
[3],Griewank,FF,656.5697853093478
[3],Griewank,GWO,0.0
[3],Griewank,SCA,0.0
[3],Griewank,TLBO,0.0
[3],Griewank,WO,0.014779776754908047
[3],Rastrigin,PSO,125.43533241690113
[3],Rastrigin,BB,120.46052701040773
[3],Rastrigin,FIPS,0.0
[3],Rastrigin,DE,155.69635830317532
[3],Rastrigin,JAYA,236.88343349353892
[3],Rastrigin,ABC,5.684341886080802e-14
[3],Rastrigin,CS,118.22823310478677
[3],Rastrigin,FF,0.0
[3],Rastrigin,GWO,0.0
[3],Rastrigin,SCA,0.0
[3],Rastrigin,TLBO,11.939508685120302
[3],Rastrigin,WO,80.59147661844867
[3],Schwefel,PSO,3364.9349557507157
[3],Schwefel,BB,3767.2407444462224
[3],Schwefel,FIPS,6718.312366325784
[3],Schwefel,DE,5683.722355982206
[3],Schwefel,JAYA,5063.143557938904
[3],Schwefel,ABC,2442.2948604261182
[3],Schwefel,CS,4135.484509038726
[3],Schwefel,FF,9302.150366813601
[3],Schwefel,GWO,9210.27295945079
[3],Schwefel,SCA,7203.63398662768
[3],Schwefel,TLBO,5005.33320081073
[3],Schwefel,WO,4306.4609520175345
[3],Rosenbrock,PSO,77.87607479819135
[3],Rosenbrock,BB,6.305825273556789
[3],Rosenbrock,FIPS,28.862925895176176
[3],Rosenbrock,DE,24.531995756920445
[3],Rosenbrock,JAYA,22.949637705328882
[3],Rosenbrock,ABC,26.72004557046408
[3],Rosenbrock,CS,53.56684510992529
[3],Rosenbrock,FF,28.899352661291662
[3],Rosenbrock,GWO,28.608601462615304
[3],Rosenbrock,SCA,27.058018345485685
[3],Rosenbrock,TLBO,23.731373350562258
[3],Rosenbrock,WO,80.45533363528948
[3],Michalewicz,PSO,-22.216844722483845
[3],Michalewicz,BB,-20.9323633221465
[3],Michalewicz,FIPS,-11.392637843628599
[3],Michalewicz,DE,-14.670826024887203
[3],Michalewicz,JAYA,-9.543845273330021
[3],Michalewicz,ABC,-14.64797426700279
[3],Michalewicz,CS,-18.359298209134696
[3],Michalewicz,FF,-6.535072568055853
[3],Michalewicz,GWO,-10.188342859260738
[3],Michalewicz,SCA,-9.005115516661444
[3],Michalewicz,TLBO,-27.064423784932455
[3],Michalewicz,WO,-17.958437189858607
[4],Sphere,PSO,3.655194412541488e-18
[4],Sphere,BB,9.166273027365441e-17
[4],Sphere,FIPS,1.9742790153335986e-82
[4],Sphere,DE,7.669649951046517e-14
[4],Sphere,JAYA,9.339652064926681e-08
[4],Sphere,ABC,7.092571271594906e-19
[4],Sphere,CS,0.00540213885168578
[4],Sphere,FF,3.0696190586595804e-26
[4],Sphere,GWO,0.0
[4],Sphere,SCA,4.871509890511615e-48
[4],Sphere,TLBO,2.6958552092846913e-183
[4],Sphere,WO,3.587899022879753e-58
[4],Ackley,PSO,2.407185614417376
[4],Ackley,BB,3.1796311805720734e-08
[4],Ackley,FIPS,4.440892098500626e-16
[4],Ackley,DE,8.891624188045455e-07
[4],Ackley,JAYA,0.005202074451311933
[4],Ackley,ABC,7.747129604496195e-09
[4],Ackley,CS,4.264049347975437
[4],Ackley,FF,1.212363542890671e-13
[4],Ackley,GWO,4.440892098500626e-16
[4],Ackley,SCA,4.440892098500626e-16
[4],Ackley,TLBO,3.9968028886505635e-15
[4],Ackley,WO,7.549516567451064e-15
[4],Griewank,PSO,0.012320988875114569
[4],Griewank,BB,7.993605777301127e-15
[4],Griewank,FIPS,0.0
[4],Griewank,DE,5.329181540503214e-11
[4],Griewank,JAYA,0.4597511484281612
[4],Griewank,ABC,9.836575998178887e-14
[4],Griewank,CS,0.9974489017020141
[4],Griewank,FF,591.3758090968544
[4],Griewank,GWO,0.0
[4],Griewank,SCA,0.0
[4],Griewank,TLBO,0.0
[4],Griewank,WO,0.0
[4],Rastrigin,PSO,107.52606916088791
[4],Rastrigin,BB,95.6578161851252
[4],Rastrigin,FIPS,0.0
[4],Rastrigin,DE,154.81293413020168
[4],Rastrigin,JAYA,237.35784126342776
[4],Rastrigin,ABC,1.1368683772161603e-13
[4],Rastrigin,CS,125.21025675884556
[4],Rastrigin,FF,0.0
[4],Rastrigin,GWO,0.0
[4],Rastrigin,SCA,0.0
[4],Rastrigin,TLBO,12.934467742221614
[4],Rastrigin,WO,47.75795404449863
[4],Schwefel,PSO,3082.5967802785653
[4],Schwefel,BB,4222.774142577839
[4],Schwefel,FIPS,6967.886385367284
[4],Schwefel,DE,6080.839945247597
[4],Schwefel,JAYA,8033.026746886674
[4],Schwefel,ABC,2162.812460831412
[4],Schwefel,CS,3933.3919101032334
[4],Schwefel,FF,10906.335540185823
[4],Schwefel,GWO,8680.720368097624
[4],Schwefel,SCA,6942.4392343944
[4],Schwefel,TLBO,3377.9392860330045
[4],Schwefel,WO,3343.6697493675347
[4],Rosenbrock,PSO,79.15884562502382
[4],Rosenbrock,BB,25.094828862437453
[4],Rosenbrock,FIPS,28.846994203688897
[4],Rosenbrock,DE,24.410049175169835
[4],Rosenbrock,JAYA,23.439631519653187
[4],Rosenbrock,ABC,26.856278758146633
[4],Rosenbrock,CS,53.097163557160606
[4],Rosenbrock,FF,28.907276735979977
[4],Rosenbrock,GWO,28.763685317953968
[4],Rosenbrock,SCA,26.316704433473575
[4],Rosenbrock,TLBO,22.8805807130007
[4],Rosenbrock,WO,78.05369677882467
[4],Michalewicz,PSO,-19.028251932641318
[4],Michalewicz,BB,-19.799670005499014
[4],Michalewicz,FIPS,-11.699578739682913
[4],Michalewicz,DE,-14.741749444418462
[4],Michalewicz,JAYA,-9.593278800846761
[4],Michalewicz,ABC,-16.551588861326216
[4],Michalewicz,CS,-18.27134476606257
[4],Michalewicz,FF,-8.980316079638111
[4],Michalewicz,GWO,-9.835582975659458
[4],Michalewicz,SCA,-10.18026266694791
[4],Michalewicz,TLBO,-27.08008177924613
[4],Michalewicz,WO,-18.288143475404937
[5],Sphere,PSO,5.811783503354015e-19
[5],Sphere,BB,2.390001274513555e-16
[5],Sphere,FIPS,1.0524586358351167e-84
[5],Sphere,DE,6.185209153972216e-14
[5],Sphere,JAYA,1.3272854323669828e-07
[5],Sphere,ABC,3.0165838368256265e-20
[5],Sphere,CS,0.004968264319927408
[5],Sphere,FF,3.207928728044765e-26
[5],Sphere,GWO,0.0
[5],Sphere,SCA,2.334730935553457e-41
[5],Sphere,TLBO,2.323947453326313e-182
[5],Sphere,WO,1.2384154099280306e-56
[5],Ackley,PSO,3.011990701295986e-08
[5],Ackley,BB,1.6462236331031161
[5],Ackley,FIPS,4.440892098500626e-16
[5],Ackley,DE,1.6151045127976715e-06
[5],Ackley,JAYA,0.0022943441042255763
[5],Ackley,ABC,9.060365346869048e-09
[5],Ackley,CS,3.864522414589587
[5],Ackley,FF,1.318944953254686e-13
[5],Ackley,GWO,4.440892098500626e-16
[5],Ackley,SCA,4.440892098500626e-16
[5],Ackley,TLBO,3.9968028886505635e-15
[5],Ackley,WO,7.549516567451064e-15
[5],Griewank,PSO,6.994405055138486e-15
[5],Griewank,BB,0.0392821158229929
[5],Griewank,FIPS,0.0
[5],Griewank,DE,0.009864680623037025
[5],Griewank,JAYA,0.24669152960682827
[5],Griewank,ABC,3.4849900742983664e-13
[5],Griewank,CS,0.9905761149761875
[5],Griewank,FF,406.6844909560653
[5],Griewank,GWO,0.0
[5],Griewank,SCA,0.0
[5],Griewank,TLBO,0.0
[5],Griewank,WO,0.0
